codigo_venda,data,id_loja,produto,quantidade,valor_unitario,valor_final
12936,2019-03-09,Iguatemi Esplanada,Cueca Xadrez,4,60.0,240.0
12936,2019-03-09,Iguatemi Esplanada,Bermuda Linho,2,195.0,390.0
12936,2019-03-09,Iguatemi Esplanada,Meia Estampa,1,50.0,50.0
12938,2019-03-09,Shopping Center Interlagos,Pulseira Listrado,3,79.0,237.0
12938,2019-03-09,Shopping Center Interlagos,Sapato Liso,2,368.0,736.0
12939,2019-03-09,Shopping SP Market,Cueca Xadrez,1,60.0,60.0
12940,2019-03-09,Shopping Iguatemi Fortaleza,Calça Linho,1,211.0,211.0
12942,2019-03-09,Shopping Midway Mall,Cinto Liso,2,209.0,418.0
12942,2019-03-09,Shopping Midway Mall,Cinto Estampa,3,209.0,627.0
12942,2019-03-09,Shopping Midway Mall,Bermuda Liso,2,157.0,314.0
12943,2019-03-09,Parque Dom Pedro Shopping,Cinto,2,200.0,400.0
12943,2019-03-09,Parque Dom Pedro Shopping,Cinto Listrado,1,214.0,214.0
12943,2019-03-09,Parque Dom Pedro Shopping,Chinelo Linho,3,105.0,315.0
12944,2019-03-09,Shopping Recife,Terno Listrado,2,709.0,1418.0
12945,2019-03-09,Shopping Center Leste Aricanduva,Pulseira Estampa,1,87.0,87.0
12945,2019-03-09,Shopping Center Leste Aricanduva,Cueca,2,50.0,100.0
12946,2019-03-09,Palladium Shopping Curitiba,Pulseira Listrado,4,79.0,316.0
12948,2019-03-09,Shopping Morumbi,Gorro Estampa,3,93.0,279.0
12948,2019-03-09,Shopping Morumbi,Tênis Liso,5,266.0,1330.0
12949,2019-03-09,Palladium Shopping Curitiba,Tênis,3,250.0,750.0
12949,2019-03-09,Palladium Shopping Curitiba,Mochila Liso,1,276.0,276.0
12949,2019-03-09,Palladium Shopping Curitiba,Camisa Gola V Listrado,1,116.0,116.0
12949,2019-03-09,Palladium Shopping Curitiba,Chinelo Xadrez,3,66.0,198.0
12949,2019-03-09,Palladium Shopping Curitiba,Relógio Xadrez,1,214.0,214.0
12950,2019-03-09,Ribeirão Shopping,Bermuda Linho,2,195.0,390.0
12950,2019-03-09,Ribeirão Shopping,Short,3,90.0,270.0
12951,2019-03-09,Parque Dom Pedro Shopping,Meia Linho,1,78.0,78.0
12951,2019-03-09,Parque Dom Pedro Shopping,Camiseta Xadrez,5,200.0,1000.0
12951,2019-03-09,Parque Dom Pedro Shopping,Meia Liso,1,38.0,38.0
12953,2019-03-09,Iguatemi Esplanada,Chinelo Listrado,5,73.0,365.0
12955,2019-03-09,Rio Mar Shopping Fortaleza,Relógio Listrado,2,218.0,436.0
12955,2019-03-09,Rio Mar Shopping Fortaleza,Pulseira Listrado,2,79.0,158.0
12956,2019-03-09,Rio Mar Shopping Fortaleza,Bermuda Liso,5,157.0,785.0
12956,2019-03-09,Rio Mar Shopping Fortaleza,Mochila Linho,1,311.0,311.0
12956,2019-03-09,Rio Mar Shopping Fortaleza,Calça Liso,2,190.0,380.0
12956,2019-03-09,Rio Mar Shopping Fortaleza,Camiseta Listrado,3,197.0,591.0
12956,2019-03-09,Rio Mar Shopping Fortaleza,Chinelo Estampa,5,74.0,370.0
12957,2019-03-09,Shopping Center Interlagos,Cinto Estampa,3,209.0,627.0
12957,2019-03-09,Shopping Center Interlagos,Bermuda Listrado,5,163.0,815.0
12958,2019-03-09,Rio Mar Recife,Terno Listrado,2,709.0,1418.0
12959,2019-03-09,Iguatemi Esplanada,Cueca Linho,3,93.0,279.0
12960,2019-03-09,Rio Mar Recife,Pulseira Estampa,2,87.0,174.0
12961,2019-03-09,Parque Dom Pedro Shopping,Polo Xadrez,3,142.0,426.0
12961,2019-03-09,Parque Dom Pedro Shopping,Chinelo Estampa,1,74.0,74.0
12962,2019-03-09,Rio Mar Recife,Mochila Estampa,3,277.0,831.0
12963,2019-03-09,Palladium Shopping Curitiba,Camiseta Linho,3,223.0,669.0
12963,2019-03-09,Palladium Shopping Curitiba,Sapato Liso,3,368.0,1104.0
12964,2019-03-09,Shopping Eldorado,Chinelo Estampa,5,74.0,370.0
12966,2019-03-09,Norte Shopping,Relógio Estampa,1,219.0,219.0
12966,2019-03-09,Norte Shopping,Pulseira Linho,3,114.0,342.0
12967,2019-03-09,Center Shopping Uberlândia,Meia,4,30.0,120.0
12968,2019-03-09,Shopping Eldorado,Camisa Listrado,2,108.0,216.0
12968,2019-03-09,Shopping Eldorado,Sunga Liso,2,114.0,228.0
12971,2019-03-09,Ribeirão Shopping,Sapato Estampa,1,358.0,358.0
12972,2019-03-09,Shopping Midway Mall,Casaco Xadrez,4,259.0,1036.0
12972,2019-03-09,Shopping Midway Mall,Casaco Linho,1,299.0,299.0
12972,2019-03-09,Shopping Midway Mall,Bermuda Listrado,2,163.0,326.0
12972,2019-03-09,Shopping Midway Mall,Camisa Liso,1,105.0,105.0
12973,2019-03-09,Palladium Shopping Curitiba,Camisa Gola V Listrado,1,116.0,116.0
12973,2019-03-09,Palladium Shopping Curitiba,Bermuda Linho,2,195.0,390.0
12974,2019-03-09,Shopping Eldorado,Calça Xadrez,5,185.0,925.0
12975,2019-03-09,Iguatemi Esplanada,Sunga Liso,5,114.0,570.0
12975,2019-03-09,Iguatemi Esplanada,Bermuda Linho,5,195.0,975.0
12975,2019-03-09,Iguatemi Esplanada,Camisa Gola V Liso,1,118.0,118.0
12976,2019-03-09,Shopping Barra,Mochila Estampa,2,277.0,554.0
12977,2019-03-09,Rio Mar Shopping Fortaleza,Mochila Liso,1,276.0,276.0
12977,2019-03-09,Rio Mar Shopping Fortaleza,Bermuda Xadrez,5,155.0,775.0
12978,2019-03-09,Iguatemi Campinas,Gorro,1,80.0,80.0
12979,2019-03-09,Norte Shopping,Sunga Linho,2,149.0,298.0
12980,2019-03-09,Shopping Center Leste Aricanduva,Camisa Gola V Listrado,1,116.0,116.0
12984,2019-03-09,Shopping Ibirapuera,Polo Xadrez,5,142.0,710.0
12985,2019-03-09,Shopping Vila Velha,Sunga Liso,1,114.0,114.0
12986,2019-03-09,Iguatemi Campinas,Mochila Xadrez,2,283.0,566.0
12987,2019-03-09,Shopping Iguatemi Fortaleza,Meia Linho,1,78.0,78.0
12988,2019-03-09,Salvador Shopping,Short Linho,2,133.0,266.0
12988,2019-03-09,Salvador Shopping,Relógio Listrado,1,218.0,218.0
12988,2019-03-09,Salvador Shopping,Camisa,2,100.0,200.0
12988,2019-03-09,Salvador Shopping,Pulseira Liso,1,87.0,87.0
12989,2019-03-09,Iguatemi Esplanada,Polo,4,130.0,520.0
12990,2019-03-09,Shopping Midway Mall,Meia Linho,2,78.0,156.0
12990,2019-03-09,Shopping Midway Mall,Casaco Xadrez,5,259.0,1295.0
12991,2019-03-09,Shopping Center Interlagos,Terno Linho,4,750.0,3000.0
12991,2019-03-09,Shopping Center Interlagos,Meia Estampa,5,50.0,250.0
12993,2019-03-09,Rio Mar Shopping Fortaleza,Pulseira Linho,1,114.0,114.0
12994,2019-03-09,Passei das Águas Shopping,Sunga Liso,2,114.0,228.0
12994,2019-03-09,Passei das Águas Shopping,Pulseira Estampa,1,87.0,87.0
12994,2019-03-09,Passei das Águas Shopping,Tênis Xadrez,1,259.0,259.0
12995,2019-03-09,Bourbon Shopping SP,Chinelo Liso,2,71.0,142.0
12995,2019-03-09,Bourbon Shopping SP,Tênis Estampa,1,256.0,256.0
12996,2019-03-09,Shopping Ibirapuera,Gorro Xadrez,4,85.0,340.0
12997,2019-03-09,Shopping Center Interlagos,Cinto Listrado,2,214.0,428.0
12997,2019-03-09,Shopping Center Interlagos,Casaco Estampa,2,256.0,512.0
12998,2019-03-09,Center Shopping Uberlândia,Camisa Liso,2,105.0,210.0
12998,2019-03-09,Center Shopping Uberlândia,Short Listrado,2,102.0,204.0
12999,2019-03-09,Shopping Vila Velha,Chinelo Linho,3,105.0,315.0
12999,2019-03-09,Shopping Vila Velha,Mochila Listrado,2,275.0,550.0
13001,2019-03-09,Shopping Midway Mall,Chinelo Listrado,5,73.0,365.0
13002,2019-03-09,Shopping Ibirapuera,Meia Linho,2,78.0,156.0
13002,2019-03-09,Shopping Ibirapuera,Cueca Linho,1,93.0,93.0
13002,2019-03-09,Shopping Ibirapuera,Pulseira Liso,3,87.0,261.0
13003,2019-03-09,Passei das Águas Shopping,Mochila Listrado,3,275.0,825.0
13003,2019-03-09,Passei das Águas Shopping,Sapato Estampa,1,358.0,358.0
13003,2019-03-09,Passei das Águas Shopping,Bermuda Linho,5,195.0,975.0
13004,2019-03-09,Bourbon Shopping SP,Sunga Linho,2,149.0,298.0
13004,2019-03-09,Bourbon Shopping SP,Cinto Xadrez,1,215.0,215.0
13005,2019-03-10,Ribeirão Shopping,Camiseta Estampa,1,196.0,196.0
13005,2019-03-10,Ribeirão Shopping,Sunga Listrado,1,114.0,114.0
13005,2019-03-10,Ribeirão Shopping,Cueca Estampa,2,66.0,132.0
13005,2019-03-10,Ribeirão Shopping,Relógio,2,200.0,400.0
13006,2019-03-10,Iguatemi Esplanada,Pulseira Liso,4,87.0,348.0
13007,2019-03-10,Palladium Shopping Curitiba,Camisa Gola V Estampa,3,118.0,354.0
13007,2019-03-10,Palladium Shopping Curitiba,Pulseira Liso,2,87.0,174.0
13008,2019-03-10,Shopping Vila Velha,Cueca Liso,1,69.0,69.0
13008,2019-03-10,Shopping Vila Velha,Camiseta Xadrez,1,200.0,200.0
13010,2019-03-10,Rio Mar Shopping Fortaleza,Calça Liso,1,190.0,190.0
13010,2019-03-10,Rio Mar Shopping Fortaleza,Camisa Estampa,3,113.0,339.0
13012,2019-03-10,Shopping Midway Mall,Gorro,1,80.0,80.0
13013,2019-03-10,Shopping União de Osasco,Meia Xadrez,2,41.0,82.0
13013,2019-03-10,Shopping União de Osasco,Polo Xadrez,2,142.0,284.0
13013,2019-03-10,Shopping União de Osasco,Short Listrado,2,102.0,204.0
13013,2019-03-10,Shopping União de Osasco,Pulseira Linho,4,114.0,456.0
13014,2019-03-10,Norte Shopping,Calça Linho,2,211.0,422.0
13015,2019-03-10,Novo Shopping Ribeirão Preto,Terno Estampa,4,706.0,2824.0
13017,2019-03-10,Shopping Iguatemi Fortaleza,Short Liso,3,108.0,324.0
13017,2019-03-10,Shopping Iguatemi Fortaleza,Cinto Linho,5,248.0,1240.0
13018,2019-03-10,Center Shopping Uberlândia,Camisa Gola V,2,100.0,200.0
13019,2019-03-10,Shopping Barra,Camiseta Xadrez,1,200.0,200.0
13020,2019-03-10,Salvador Shopping,Pulseira Linho,2,114.0,228.0
13020,2019-03-10,Salvador Shopping,Chinelo,2,60.0,120.0
13020,2019-03-10,Salvador Shopping,Cueca Xadrez,1,60.0,60.0
13021,2019-03-10,Rio Mar Recife,Bermuda Estampa,1,169.0,169.0
13022,2019-03-10,Shopping Morumbi,Cueca Liso,2,69.0,138.0
13024,2019-03-10,Bourbon Shopping SP,Camisa Gola V Listrado,2,116.0,232.0
13024,2019-03-10,Bourbon Shopping SP,Polo Estampa,5,138.0,690.0
13024,2019-03-10,Bourbon Shopping SP,Terno Linho,1,750.0,750.0
13025,2019-03-10,Iguatemi Campinas,Camiseta Liso,1,187.0,187.0
13025,2019-03-10,Iguatemi Campinas,Camisa Gola V Liso,2,118.0,236.0
13026,2019-03-10,Rio Mar Shopping Fortaleza,Short Xadrez,2,100.0,200.0
13026,2019-03-10,Rio Mar Shopping Fortaleza,Pulseira Xadrez,1,87.0,87.0
13027,2019-03-10,Shopping SP Market,Cinto Liso,2,209.0,418.0
13028,2019-03-10,Shopping SP Market,Sunga Estampa,1,120.0,120.0
13029,2019-03-10,Shopping Barra,Sunga Listrado,1,114.0,114.0
13029,2019-03-10,Shopping Barra,Short Xadrez,1,100.0,100.0
13030,2019-03-10,Center Shopping Uberlândia,Meia Linho,1,78.0,78.0
13031,2019-03-10,Shopping Center Leste Aricanduva,Camiseta Xadrez,3,200.0,600.0
13032,2019-03-10,Shopping SP Market,Camisa Gola V,1,100.0,100.0
13035,2019-03-10,Norte Shopping,Tênis Listrado,3,262.0,786.0
13035,2019-03-10,Norte Shopping,Polo Liso,1,137.0,137.0
13035,2019-03-10,Norte Shopping,Short Liso,1,108.0,108.0
13035,2019-03-10,Norte Shopping,Calça Linho,3,211.0,633.0
13035,2019-03-10,Norte Shopping,Short Liso,2,108.0,216.0
13035,2019-03-10,Norte Shopping,Relógio Xadrez,2,214.0,428.0
13035,2019-03-10,Norte Shopping,Chinelo Listrado,1,73.0,73.0
13037,2019-03-10,Shopping Center Leste Aricanduva,Terno Listrado,2,709.0,1418.0
13037,2019-03-10,Shopping Center Leste Aricanduva,Calça Listrado,2,181.0,362.0
13038,2019-03-10,Shopping Center Interlagos,Pulseira Linho,1,114.0,114.0
13038,2019-03-10,Shopping Center Interlagos,Meia Listrado,1,37.0,37.0
13039,2019-03-10,Iguatemi Esplanada,Camiseta,3,180.0,540.0
13039,2019-03-10,Iguatemi Esplanada,Terno Estampa,1,706.0,706.0
13039,2019-03-10,Iguatemi Esplanada,Cinto Estampa,4,209.0,836.0
13040,2019-03-10,Shopping Eldorado,Sapato Xadrez,5,368.0,1840.0
13040,2019-03-10,Shopping Eldorado,Camiseta,1,180.0,180.0
13044,2019-03-10,Shopping Midway Mall,Cueca Listrado,1,67.0,67.0
13048,2019-03-10,Salvador Shopping,Camisa Gola V Xadrez,2,107.0,214.0
13048,2019-03-10,Salvador Shopping,Chinelo Linho,2,105.0,210.0
13050,2019-03-10,Shopping Barra,Chinelo,1,60.0,60.0
13052,2019-03-10,Parque Dom Pedro Shopping,Gorro Xadrez,5,85.0,425.0
13053,2019-03-10,Passei das Águas Shopping,Sapato Liso,3,368.0,1104.0
13053,2019-03-10,Passei das Águas Shopping,Bermuda,1,150.0,150.0
13054,2019-03-10,Shopping União de Osasco,Bermuda Listrado,1,163.0,163.0
13054,2019-03-10,Shopping União de Osasco,Chinelo Liso,4,71.0,284.0
13054,2019-03-10,Shopping União de Osasco,Camisa Gola V Liso,1,118.0,118.0
13055,2019-03-10,Shopping Midway Mall,Camiseta Listrado,1,197.0,197.0
13056,2019-03-10,Parque Dom Pedro Shopping,Sapato,1,350.0,350.0
13056,2019-03-10,Parque Dom Pedro Shopping,Cueca Linho,1,93.0,93.0
13057,2019-03-10,Norte Shopping,Camisa Estampa,4,113.0,452.0
13059,2019-03-10,Iguatemi Campinas,Casaco,1,250.0,250.0
13059,2019-03-10,Iguatemi Campinas,Mochila Linho,1,311.0,311.0
13060,2019-03-10,Ribeirão Shopping,Short Estampa,2,96.0,192.0
13060,2019-03-10,Ribeirão Shopping,Meia Linho,3,78.0,234.0
13060,2019-03-10,Ribeirão Shopping,Chinelo Listrado,5,73.0,365.0
13061,2019-03-10,Center Shopping Uberlândia,Relógio,1,200.0,200.0
13061,2019-03-10,Center Shopping Uberlândia,Gorro Liso,2,92.0,184.0
13063,2019-03-10,Ribeirão Shopping,Camiseta Xadrez,2,200.0,400.0
13063,2019-03-10,Ribeirão Shopping,Terno Estampa,4,706.0,2824.0
13064,2019-03-10,Salvador Shopping,Tênis Liso,3,266.0,798.0
13065,2019-03-10,Iguatemi Campinas,Casaco Listrado,5,269.0,1345.0
13065,2019-03-10,Iguatemi Campinas,Camisa Gola V Xadrez,3,107.0,321.0
13066,2019-03-10,Shopping Recife,Camiseta Estampa,1,196.0,196.0
13066,2019-03-10,Shopping Recife,Polo Linho,1,176.0,176.0
13066,2019-03-10,Shopping Recife,Short Xadrez,1,100.0,100.0
13067,2019-03-10,Ribeirão Shopping,Polo,1,130.0,130.0
13068,2019-03-10,Rio Mar Shopping Fortaleza,Cinto Estampa,3,209.0,627.0
13069,2019-03-10,Center Shopping Uberlândia,Gorro Listrado,5,97.0,485.0
13069,2019-03-10,Center Shopping Uberlândia,Pulseira,2,70.0,140.0
13069,2019-03-10,Center Shopping Uberlândia,Pulseira Linho,2,114.0,228.0
13070,2019-03-10,Shopping Iguatemi Fortaleza,Mochila Listrado,3,275.0,825.0
13070,2019-03-10,Shopping Iguatemi Fortaleza,Calça,1,170.0,170.0
13071,2019-03-10,Shopping Center Leste Aricanduva,Sunga Xadrez,4,116.0,464.0
13072,2019-03-10,Rio Mar Shopping Fortaleza,Sunga Listrado,2,114.0,228.0
13072,2019-03-10,Rio Mar Shopping Fortaleza,Camiseta Linho,3,223.0,669.0
13074,2019-03-10,Shopping Vila Velha,Sunga Xadrez,5,116.0,580.0
13074,2019-03-10,Shopping Vila Velha,Terno Xadrez,3,709.0,2127.0
13075,2019-03-10,Shopping Eldorado,Tênis Estampa,2,256.0,512.0
13077,2019-03-10,Iguatemi Esplanada,Gorro Listrado,4,97.0,388.0
13078,2019-03-10,Passei das Águas Shopping,Camiseta Estampa,2,196.0,392.0
13078,2019-03-10,Passei das Águas Shopping,Cueca,3,50.0,150.0
13078,2019-03-10,Passei das Águas Shopping,Casaco Liso,5,255.0,1275.0
13079,2019-03-10,Shopping Iguatemi Fortaleza,Bermuda Liso,2,157.0,314.0
13079,2019-03-10,Shopping Iguatemi Fortaleza,Gorro,3,80.0,240.0
13080,2019-03-10,Shopping Center Interlagos,Camisa Liso,1,105.0,105.0
13080,2019-03-10,Shopping Center Interlagos,Chinelo Linho,1,105.0,105.0
13081,2019-03-10,Shopping Barra,Camiseta Liso,1,187.0,187.0
13082,2019-03-10,Shopping Barra,Casaco Liso,1,255.0,255.0
13084,2019-03-10,Ribeirão Shopping,Cinto Liso,4,209.0,836.0
13085,2019-03-10,Shopping Center Interlagos,Casaco Linho,1,299.0,299.0
13086,2019-03-10,Shopping Barra,Camiseta Linho,2,223.0,446.0
13088,2019-03-10,Parque Dom Pedro Shopping,Pulseira Estampa,4,87.0,348.0
13089,2019-03-10,Bourbon Shopping SP,Sunga Listrado,2,114.0,228.0
13089,2019-03-10,Bourbon Shopping SP,Cueca Xadrez,3,60.0,180.0
13090,2019-03-10,Norte Shopping,Casaco Xadrez,2,259.0,518.0
13090,2019-03-10,Norte Shopping,Bermuda,1,150.0,150.0
13093,2019-03-10,Center Shopping Uberlândia,Tênis Liso,1,266.0,266.0
13093,2019-03-10,Center Shopping Uberlândia,Tênis Linho,5,294.0,1470.0
13093,2019-03-10,Center Shopping Uberlândia,Tênis Listrado,3,262.0,786.0
13094,2019-03-10,Salvador Shopping,Cinto Estampa,4,209.0,836.0
13094,2019-03-10,Salvador Shopping,Mochila,2,270.0,540.0
13095,2019-03-10,Salvador Shopping,Gorro Liso,1,92.0,92.0
13096,2019-03-10,Iguatemi Campinas,Pulseira Xadrez,2,87.0,174.0
13096,2019-03-10,Iguatemi Campinas,Terno Listrado,2,709.0,1418.0
13096,2019-03-10,Iguatemi Campinas,Camisa Xadrez,2,105.0,210.0
13098,2019-03-10,Bourbon Shopping SP,Relógio Xadrez,1,214.0,214.0
13102,2019-03-10,Shopping Center Leste Aricanduva,Terno,2,700.0,1400.0
13103,2019-03-10,Iguatemi Esplanada,Mochila Liso,3,276.0,828.0
13103,2019-03-10,Iguatemi Esplanada,Camiseta Xadrez,1,200.0,200.0
13103,2019-03-10,Iguatemi Esplanada,Polo,2,130.0,260.0
13103,2019-03-10,Iguatemi Esplanada,Casaco,1,250.0,250.0
13104,2019-03-10,Shopping Ibirapuera,Casaco,4,250.0,1000.0
13104,2019-03-10,Shopping Ibirapuera,Mochila,1,270.0,270.0
13104,2019-03-10,Shopping Ibirapuera,Sunga Liso,4,114.0,456.0
13105,2019-03-10,Parque Dom Pedro Shopping,Cinto,2,200.0,400.0
13105,2019-03-10,Parque Dom Pedro Shopping,Camisa Linho,4,141.0,564.0
13106,2019-03-10,Shopping União de Osasco,Polo Xadrez,1,142.0,142.0
13108,2019-03-10,Shopping SP Market,Mochila Listrado,2,275.0,550.0
13108,2019-03-10,Shopping SP Market,Mochila,5,270.0,1350.0
13108,2019-03-10,Shopping SP Market,Cinto Liso,5,209.0,1045.0
13108,2019-03-10,Shopping SP Market,Short Linho,1,133.0,133.0
13110,2019-03-10,Ribeirão Shopping,Gorro Xadrez,3,85.0,255.0
13110,2019-03-10,Ribeirão Shopping,Camiseta,2,180.0,360.0
13111,2019-03-10,Shopping SP Market,Relógio Listrado,1,218.0,218.0
13111,2019-03-10,Shopping SP Market,Chinelo,1,60.0,60.0
13111,2019-03-10,Shopping SP Market,Pulseira,5,70.0,350.0
13111,2019-03-10,Shopping SP Market,Pulseira Xadrez,1,87.0,87.0
13113,2019-03-10,Shopping Morumbi,Camiseta Estampa,3,196.0,588.0
13115,2019-03-10,Bourbon Shopping SP,Terno Xadrez,1,709.0,709.0
13115,2019-03-10,Bourbon Shopping SP,Camiseta Xadrez,2,200.0,400.0
13115,2019-03-10,Bourbon Shopping SP,Camisa Gola V Listrado,2,116.0,232.0
13116,2019-03-10,Bourbon Shopping SP,Pulseira Linho,1,114.0,114.0
13117,2019-03-10,Shopping União de Osasco,Relógio Listrado,2,218.0,436.0
13119,2019-03-10,Shopping Vila Velha,Polo Xadrez,3,142.0,426.0
13120,2019-03-10,Shopping União de Osasco,Bermuda Liso,2,157.0,314.0
13123,2019-03-10,Shopping Recife,Camisa Gola V Xadrez,2,107.0,214.0
13124,2019-03-10,Shopping Recife,Relógio Liso,2,216.0,432.0
13125,2019-03-10,Shopping Morumbi,Mochila,1,270.0,270.0
13126,2019-03-10,Shopping Ibirapuera,Bermuda Liso,2,157.0,314.0
13126,2019-03-10,Shopping Ibirapuera,Cueca,4,50.0,200.0
13127,2019-03-10,Rio Mar Recife,Cinto Linho,2,248.0,496.0
13127,2019-03-10,Rio Mar Recife,Calça Liso,2,190.0,380.0
13127,2019-03-10,Rio Mar Recife,Short Listrado,2,102.0,204.0
13128,2019-03-10,Shopping Morumbi,Sunga Listrado,1,114.0,114.0
13128,2019-03-10,Shopping Morumbi,Cinto,5,200.0,1000.0
13128,2019-03-10,Shopping Morumbi,Camiseta Estampa,2,196.0,392.0
13129,2019-03-10,Shopping Midway Mall,Camisa Estampa,1,113.0,113.0
13131,2019-03-10,Shopping Barra,Calça,5,170.0,850.0
13131,2019-03-10,Shopping Barra,Camiseta Estampa,1,196.0,196.0
13132,2019-03-10,Ribeirão Shopping,Camisa Liso,3,105.0,315.0
13135,2019-03-10,Shopping Ibirapuera,Bermuda Liso,1,157.0,157.0
13135,2019-03-10,Shopping Ibirapuera,Bermuda,2,150.0,300.0
13136,2019-03-10,Shopping União de Osasco,Sapato Xadrez,2,368.0,736.0
13136,2019-03-10,Shopping União de Osasco,Chinelo Listrado,2,73.0,146.0
13137,2019-03-10,Norte Shopping,Relógio Xadrez,1,214.0,214.0
13137,2019-03-10,Norte Shopping,Casaco Linho,4,299.0,1196.0
13138,2019-03-10,Norte Shopping,Cinto Listrado,1,214.0,214.0
13138,2019-03-10,Norte Shopping,Cueca Listrado,4,67.0,268.0
13138,2019-03-10,Norte Shopping,Cueca Estampa,1,66.0,66.0
13139,2019-03-10,Shopping Recife,Tênis Linho,1,294.0,294.0
13140,2019-03-10,Shopping Midway Mall,Cueca Estampa,2,66.0,132.0
13140,2019-03-10,Shopping Midway Mall,Relógio Linho,2,240.0,480.0
13142,2019-03-10,Shopping Midway Mall,Calça Liso,5,190.0,950.0
13142,2019-03-10,Shopping Midway Mall,Tênis Xadrez,1,259.0,259.0
13143,2019-03-10,Rio Mar Recife,Gorro Xadrez,2,85.0,170.0
13149,2019-03-10,Novo Shopping Ribeirão Preto,Tênis Liso,2,266.0,532.0
13149,2019-03-10,Novo Shopping Ribeirão Preto,Casaco Listrado,2,269.0,538.0
13149,2019-03-10,Novo Shopping Ribeirão Preto,Chinelo Linho,3,105.0,315.0
13149,2019-03-10,Novo Shopping Ribeirão Preto,Camiseta Estampa,4,196.0,784.0
13150,2019-03-10,Shopping SP Market,Gorro Estampa,4,93.0,372.0
13150,2019-03-10,Shopping SP Market,Camisa Gola V Linho,1,145.0,145.0
13151,2019-03-10,Shopping Vila Velha,Sapato Estampa,2,358.0,716.0
13151,2019-03-10,Shopping Vila Velha,Chinelo Listrado,1,73.0,73.0
13151,2019-03-10,Shopping Vila Velha,Gorro Listrado,1,97.0,97.0
13152,2019-03-10,Novo Shopping Ribeirão Preto,Cueca,1,50.0,50.0
13152,2019-03-10,Novo Shopping Ribeirão Preto,Meia Linho,2,78.0,156.0
13152,2019-03-10,Novo Shopping Ribeirão Preto,Cueca Xadrez,1,60.0,60.0
13152,2019-03-10,Novo Shopping Ribeirão Preto,Camiseta Listrado,3,197.0,591.0
13153,2019-03-10,Shopping Iguatemi Fortaleza,Bermuda Estampa,5,169.0,845.0
13153,2019-03-10,Shopping Iguatemi Fortaleza,Short Liso,1,108.0,108.0
13154,2019-03-10,Iguatemi Campinas,Camiseta Listrado,1,197.0,197.0
13155,2019-03-10,Shopping Ibirapuera,Camisa Xadrez,2,105.0,210.0
13155,2019-03-10,Shopping Ibirapuera,Casaco Linho,2,299.0,598.0
13157,2019-03-10,Ribeirão Shopping,Bermuda,1,150.0,150.0
13158,2019-03-10,Shopping Vila Velha,Cinto,3,200.0,600.0
13159,2019-03-10,Center Shopping Uberlândia,Cinto,2,200.0,400.0
13160,2019-03-10,Shopping Center Leste Aricanduva,Relógio,2,200.0,400.0
13160,2019-03-10,Shopping Center Leste Aricanduva,Camisa Estampa,2,113.0,226.0
13161,2019-03-10,Norte Shopping,Mochila Liso,3,276.0,828.0
13161,2019-03-10,Norte Shopping,Terno Linho,1,750.0,750.0
13161,2019-03-10,Norte Shopping,Bermuda Xadrez,3,155.0,465.0
13162,2019-03-10,Ribeirão Shopping,Polo Linho,2,176.0,352.0
13162,2019-03-10,Ribeirão Shopping,Relógio Listrado,2,218.0,436.0
13163,2019-03-10,Shopping Center Interlagos,Mochila Xadrez,1,283.0,283.0
13164,2019-03-10,Rio Mar Recife,Meia Linho,1,78.0,78.0
13165,2019-03-10,Shopping Barra,Polo,4,130.0,520.0
13165,2019-03-10,Shopping Barra,Pulseira Xadrez,1,87.0,87.0
13166,2019-03-10,Center Shopping Uberlândia,Sapato,1,350.0,350.0
13166,2019-03-10,Center Shopping Uberlândia,Polo Estampa,3,138.0,414.0
13170,2019-03-10,Iguatemi Campinas,Bermuda Xadrez,2,155.0,310.0
13171,2019-03-10,Shopping Barra,Camisa Listrado,3,108.0,324.0
13171,2019-03-10,Shopping Barra,Meia Xadrez,2,41.0,82.0
13171,2019-03-10,Shopping Barra,Casaco Estampa,1,256.0,256.0
13172,2019-03-10,Iguatemi Esplanada,Short Listrado,1,102.0,102.0
13172,2019-03-10,Iguatemi Esplanada,Meia Liso,2,38.0,76.0
13172,2019-03-10,Iguatemi Esplanada,Casaco Xadrez,3,259.0,777.0
13173,2019-03-10,Shopping Ibirapuera,Terno Listrado,1,709.0,709.0
13173,2019-03-10,Shopping Ibirapuera,Chinelo,2,60.0,120.0
13173,2019-03-10,Shopping Ibirapuera,Meia Linho,3,78.0,234.0
13174,2019-03-10,Shopping Eldorado,Mochila Estampa,1,277.0,277.0
13175,2019-03-10,Center Shopping Uberlândia,Mochila Liso,2,276.0,552.0
13175,2019-03-10,Center Shopping Uberlândia,Pulseira Linho,1,114.0,114.0
